competitionid,sessionid,gameid,endid,hammer_closest_dist,hammer_stones_in_house,hammer_house_control_diff,end_num,end_parity,powerplay,hammer_is_team1,hammer_is_team2,missing_shot3_snapshot,any_missing_coordinates,nonhammer_closest_dist,nonhammer_stones_in_house,hammer_team_scored,hammer_team_points,hammer_points_bucket,end_blank,steal,net_points_for_hammer
24250026,5,1,3,47.50789408087881,1,0,3,1,,0,1,0,0,98.0612053770501,1,1,1,1,0,0,1
24250026,5,1,4,148.07092894960846,2,2,4,0,,1,0,0,0,268.16412884649577,0,0,0,0,0,1,-1
24250026,5,1,5,116.0,1,-1,5,1,,0,1,0,0,115.80155439371269,2,0,0,0,0,1,-1
24250026,5,1,6,247.98790293076797,1,1,6,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-1
24250026,5,1,7,455.18018410295497,0,0,7,1,1.0,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-1
24250026,5,1,8,67.68308503607086,2,0,8,0,,1,0,0,0,75.23961722390672,2,1,9,3,0,0,0
24250026,5,2,1,76.32168761236873,2,1,1,1,,0,1,0,0,47.51841748206689,1,1,3,3,0,0,3
24250026,5,2,2,150.0,2,1,2,0,,1,0,0,0,51.97114584074513,1,1,2,2,0,0,2
24250026,5,2,3,18.384776310850235,2,0,3,1,,0,1,0,0,70.0,2,1,1,1,0,0,1
24250026,5,2,4,32.2490309931942,2,1,4,0,,1,0,0,0,235.01914815605983,1,1,2,2,0,0,2
24250026,5,2,5,199.9124808509964,1,-1,5,1,,0,1,0,0,75.02666192761077,2,1,1,1,0,0,1
24250026,5,2,6,158.90248582070703,1,0,6,0,1.0,1,0,0,0,97.73944955850733,1,1,3,3,0,0,3
24250026,5,2,7,393.83752995365995,0,0,7,1,,0,1,0,0,350.4083332342426,0,1,1,1,0,0,1
24250026,5,2,8,150.0,2,1,8,0,,1,0,0,0,82.09750300709517,1,1,1,1,0,0,1
24250026,5,3,1,150.0,1,0,1,1,,1,0,0,0,39.56008088970496,1,0,0,0,0,1,-3
24250026,5,3,2,54.037024344425184,1,0,2,0,,0,1,0,0,150.0,1,1,2,2,0,0,2
24250026,5,3,3,150.0,1,-1,3,1,,1,0,0,0,121.41251994749142,2,1,4,3,0,0,4
24250026,5,3,4,77.93587107359485,2,0,4,0,,0,1,0,0,122.96747537458837,2,1,2,2,0,0,2
24250026,5,3,5,41.048751503547585,2,0,5,1,,1,0,0,0,66.12110101926616,2,1,1,1,0,0,1
24250026,5,3,6,403.11288741492746,0,0,6,0,1.0,0,1,0,0,481.918042824711,0,1,5,3,0,0,5
24250026,5,3,7,403.11288741492746,0,0,7,1,,1,0,0,0,544.1663348646257,0,1,1,1,0,0,1
24250026,5,4,1,44.10215414239989,2,0,1,1,,1,0,0,0,130.29197979921864,2,1,1,1,0,0,1
24250026,5,4,2,150.0,1,-1,2,0,,0,1,0,0,38.63935817272331,2,1,1,1,0,0,1
24250026,5,4,3,38.600518131237564,2,0,3,1,,1,0,0,0,65.0,2,1,2,2,0,0,2
24250026,5,4,4,150.0,2,1,4,0,,0,1,0,0,55.86591089385369,1,1,1,1,0,0,1
24250026,5,4,5,10.04987562112089,2,0,5,1,,1,0,0,0,86.09297300012354,2,1,2,2,0,0,2
24250026,5,4,6,403.11288741492746,0,0,6,0,2.0,0,1,0,0,373.0804202849568,0,1,1,1,0,0,1
24250026,5,4,7,403.11288741492746,0,0,7,1,,1,0,0,0,398.1519810323691,0,1,2,2,0,0,2
24250026,5,4,8,144.00347218036097,2,0,8,0,,0,1,0,0,62.07253821135398,2,1,9,3,0,1,0
24250026,5,5,1,93.23089616645332,1,0,1,1,,0,1,0,0,91.26883367283708,1,1,4,3,0,0,4
24250026,5,5,2,66.27216610312357,2,0,2,0,,1,0,0,0,147.13938969562162,2,1,1,1,0,0,1
24250026,5,5,3,90.35485598461214,2,0,3,1,,0,1,0,0,174.92855684535903,2,1,2,2,0,0,2
24250026,5,5,4,267.1198233003309,0,0,4,0,,1,0,0,0,403.6087214122113,0,1,1,1,0,0,1
24250026,5,5,5,150.0,2,1,5,1,,0,1,0,0,230.7639486574972,1,1,2,2,0,0,2
24250026,5,5,6,90.82400563727631,2,0,6,0,,1,0,0,0,22.561028345356956,2,1,2,2,0,0,2
24250026,5,5,7,391.9961734507111,0,0,7,1,2.0,0,1,0,0,358.949857222426,0,1,1,1,0,0,1
24250026,6,1,1,150.0,2,1,1,1,,0,1,0,0,174.18381095842403,1,1,4,3,0,0,4
24250026,6,1,2,150.0,2,1,2,0,,1,0,0,0,204.08331631958552,1,1,1,1,0,0,1
24250026,6,1,3,142.87407042567241,2,0,3,1,,0,1,0,0,83.7615663654877,2,1,2,2,0,0,2
24250026,6,1,4,420.7469548315234,0,0,4,0,,1,0,0,0,384.2043726976568,0,1,1,1,0,0,1
24250026,6,1,5,45.0,2,0,5,1,,0,1,0,0,131.21737689803132,2,1,3,3,0,0,3
24250026,6,1,6,176.3887751530692,2,0,6,0,,1,0,0,0,38.47076812334269,2,0,0,0,0,1,-1
24250026,6,2,1,90.62008607367353,2,1,1,1,,0,1,0,0,177.40631330367023,1,1,2,2,0,0,2
24250026,6,2,2,150.0,1,0,2,0,,1,0,0,0,229.55827146935917,1,1,2,2,0,0,2
24250026,6,2,3,150.0,2,1,3,1,,0,1,0,0,52.49761899362675,1,1,1,1,0,0,1
24250026,6,2,4,51.62363799656123,2,0,4,0,,1,0,0,0,78.63841300535,2,0,0,0,0,1,-1
24250026,6,2,5,141.65097952361643,2,1,5,1,,0,1,0,0,149.57606760441325,1,0,0,0,0,1,-2
24250026,6,2,6,480.7348541555938,0,-1,6,0,,1,0,0,0,198.90952717253137,1,1,1,1,0,0,1
24250026,6,2,7,181.5543995611233,2,0,7,1,,0,1,0,0,66.70832032063167,2,1,1,1,0,0,1
24250026,6,2,8,403.11288741492746,0,-1,8,0,2.0,1,0,0,0,136.35615130972272,1,0,0,0,0,1,-1
24250026,6,3,1,69.35416353759881,2,0,1,1,,1,0,0,0,28.792360097775937,2,0,0,0,0,1,-2
24250026,6,3,2,62.24146527838174,1,-1,2,0,,0,1,0,0,66.48308055437865,2,1,1,1,0,0,1
24250026,6,3,3,150.0,1,1,3,1,,1,0,0,0,362.44171945293493,0,1,1,1,0,0,1
24250026,6,3,4,122.61321299109652,2,1,4,0,,0,1,0,0,108.46197490364999,1,0,0,0,0,1,-1
24250026,6,3,5,481.3003220443552,0,-1,5,1,,1,0,0,0,204.65825172711703,1,0,0,0,0,1,-1
24250026,6,3,6,421.8589811773598,0,0,6,0,2.0,0,1,0,0,402.8001986096829,0,0,0,0,0,1,-2
24250026,6,3,7,443.9842339543151,0,0,7,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
24250026,6,3,8,79.20227269466452,1,-1,8,0,,0,1,0,0,22.20360331117452,2,0,0,0,0,1,-2
24250026,6,3,9,96.89685237405806,1,0,9,1,,1,0,0,0,220.6558406206371,1,1,1,1,0,0,1
24250026,6,4,1,150.0,2,1,1,1,,1,0,0,0,63.071388124885914,1,1,1,1,0,0,1
24250026,6,4,2,65.73431371817918,2,0,2,0,,0,1,0,0,100.72239075796404,2,0,0,0,0,1,-1
24250026,6,4,3,66.48308055437865,2,0,3,1,,1,0,0,0,64.51356446515724,2,0,0,0,0,1,-1
24250026,6,4,4,55.44366510251645,1,-1,4,0,,0,1,0,0,150.0,2,0,0,0,0,1,-4
24250026,6,4,5,249.00803199896987,1,1,5,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-1
24250026,6,4,6,99.62429422585637,2,0,6,0,,0,1,0,0,8.602325267042627,2,0,0,0,0,1,-4
24250026,6,5,1,59.682493245507096,2,1,1,1,,0,1,0,0,103.09219175087898,1,1,1,1,0,0,1
24250026,6,5,2,25.079872407968907,2,0,2,0,,1,0,0,0,64.13267497929586,2,1,1,1,0,0,1
24250026,6,5,3,150.0,1,-1,3,1,,0,1,0,0,63.150613615387776,2,1,1,1,0,0,1
24250026,6,5,4,63.0317380372777,1,-1,4,0,,1,0,0,0,79.12016177940993,2,0,0,0,0,1,-1
24250026,6,5,5,87.02298546935747,1,-1,5,1,,0,1,0,0,72.12489168102785,2,0,0,0,0,1,-2
24250026,6,5,6,262.4690457939755,0,0,6,0,2.0,1,0,0,0,363.8818489564985,0,1,2,2,0,0,2
24250026,6,5,7,105.08092119885512,2,0,7,1,,0,1,0,0,41.10960958218893,2,0,0,0,0,1,-1
24250026,6,5,8,147.50254235097103,1,0,8,0,,1,0,0,0,150.0,1,1,2,2,0,0,2
24250026,7,1,1,150.0,2,0,1,1,,1,0,0,0,56.302753041036986,2,0,0,0,0,1,-2
24250026,7,1,2,77.80102827083971,2,0,2,0,,0,1,0,0,150.0,2,0,0,0,0,1,-1
24250026,7,1,3,108.6876257906115,2,0,3,1,,1,0,0,0,57.723478758647246,2,0,0,0,0,1,-1
24250026,7,1,4,128.22636234409833,1,0,4,0,,0,1,0,0,150.0,1,0,0,0,0,1,-4
24250026,7,1,5,400.9102143872116,0,-1,5,1,1.0,1,0,0,0,200.7710138441304,1,0,0,0,0,1,-2
24250026,7,1,6,72.0,2,2,6,0,,0,1,0,0,348.63304490538474,0,0,0,0,0,1,-1
24250026,7,1,7,67.468511173732,2,0,7,1,,1,0,0,0,71.80529228406496,2,1,1,1,0,0,1
24250026,7,1,8,36.87817782917155,2,0,8,0,,0,1,0,0,60.63827174318213,2,0,0,0,0,1,-1
24250026,7,2,1,17.804493814764857,1,0,1,1,,1,0,0,0,63.12685640834652,1,1,1,1,0,0,1
24250026,7,2,2,150.0,1,0,2,0,,0,1,0,0,119.10499569707393,1,1,1,1,0,0,1
24250026,7,2,3,14.0,2,0,3,1,,1,0,0,0,99.45853407325085,2,1,1,1,0,0,1
24250026,7,2,4,229.68892006363737,1,-1,4,0,,0,1,0,0,69.26037828369117,2,0,0,0,0,1,-3
24250026,7,2,5,300.4430062424486,0,0,5,1,1.0,1,0,0,0,314.1862504948299,0,0,0,0,0,1,-1
24250026,7,2,6,375.0959877151447,0,0,6,0,,0,1,0,0,293.0818998164165,0,0,0,0,0,1,-1
24250026,7,2,7,64.41273166075166,2,0,7,1,,1,0,0,0,103.58571330062848,2,1,3,3,0,0,3
24250026,7,3,1,87.20665112249179,2,0,1,1,,0,1,0,0,68.96375859826666,2,0,0,0,0,1,-2
24250026,7,3,2,57.55866572463264,2,0,2,0,,1,0,0,0,150.0,2,0,0,0,0,1,-1
24250026,7,3,3,56.302753041036986,2,1,3,1,,0,1,0,0,212.8497122384712,1,0,0,0,0,1,-1
24250026,7,3,4,163.35544068074378,1,-1,4,0,,1,0,0,0,150.0,2,0,0,0,0,1,-3
24250026,7,3,5,327.08561570328953,0,0,5,1,1.0,0,1,0,0,254.46610776290032,0,0,0,0,0,1,-3
24250026,7,3,6,216.90550938138938,1,1,6,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
24250026,7,3,7,57.48912940721924,2,0,7,1,,0,1,0,0,38.948684188300895,2,0,0,0,0,1,-3
24250026,7,3,8,111.50336317797773,2,0,8,0,,1,0,0,0,37.20215047547655,2,1,9,3,0,0,0
24250026,7,4,1,178.24140933015536,1,-1,1,1,,1,0,0,0,81.32035415564789,2,1,1,1,0,0,1
24250026,7,4,2,55.31726674375732,2,1,2,0,,0,1,0,0,77.87810988975015,1,1,2,2,0,0,2
24250026,7,4,3,150.0,1,-1,3,1,,1,0,0,0,46.8187996428785,2,0,0,0,0,1,-1
24250026,7,4,4,94.83142938920619,2,0,4,0,,0,1,0,0,127.56566936288148,2,0,0,0,0,1,-2
24250026,7,4,5,139.2300254973761,2,1,5,1,,1,0,0,0,150.0,1,0,0,0,0,1,-1
24250026,7,4,6,114.33722053644648,2,0,6,0,,0,1,0,0,80.2122185206219,2,1,1,1,0,0,1
24250026,7,4,7,403.11288741492746,0,0,7,1,,1,0,0,0,266.6027006614899,0,0,0,0,0,1,-2
24250026,7,5,1,141.01418368376991,2,0,1,1,,1,0,0,0,59.00847396772772,2,0,0,0,0,1,-1
24250026,7,5,2,66.40030120413611,2,0,2,0,,0,1,0,0,84.29116205154607,2,1,1,1,0,0,1
24250026,7,5,3,55.036351623268054,2,1,3,1,,1,0,0,0,189.76301009416983,1,1,2,2,0,0,2
24250026,7,5,4,75.59100475585703,2,1,4,0,,0,1,0,0,91.98369420718001,1,1,1,1,0,0,1
24250026,7,5,5,70.7248188403477,2,0,5,1,,1,0,0,0,88.3911760301898,2,1,1,1,0,0,1
24250026,7,5,6,403.11288741492746,0,0,6,0,,0,1,0,0,389.75889983424366,0,0,0,0,0,1,-2
24250026,7,5,7,79.25906888173743,2,0,7,1,,1,0,0,0,10.295630140987,2,0,0,0,0,1,-3
24250026,7,5,8,653.0275645024489,0,-1,8,0,2.0,0,1,0,0,230.31283073246266,1,0,0,0,0,1,-2
24250026,8,1,1,143.58969322343438,2,1,1,1,,0,1,0,0,33.61547262794322,1,1,2,2,0,0,2
24250026,8,1,2,58.82176467941097,2,1,2,0,,1,0,0,0,79.0,1,1,4,3,0,0,4
24250026,8,1,3,132.27622613304328,2,0,3,1,,0,1,0,0,32.57299494980466,2,1,2,2,0,0,2
24250026,8,1,4,13.92838827718412,2,1,4,0,,1,0,0,0,83.40863264674707,1,1,2,2,0,0,2
24250026,8,1,5,70.57619995437555,2,0,5,1,,0,1,0,0,27.892651361962706,2,1,2,2,0,0,2
24250026,8,1,6,403.11288741492746,0,-1,6,0,2.0,1,0,0,0,66.48308055437865,1,1,2,2,0,0,2
24250026,8,1,7,403.11288741492746,0,0,7,1,,0,1,0,0,358.7715150342903,0,0,0,0,0,1,-1
24250026,8,1,8,30.4138126514911,2,0,8,0,,1,0,0,0,176.555940143627,2,1,1,1,0,0,1
24250026,8,2,1,85.5102333057278,2,0,1,1,,1,0,0,0,78.84795495128583,2,0,0,0,0,1,-1
24250026,8,2,2,104.00480758118829,1,-1,2,0,,0,1,0,0,52.15361924162119,2,0,0,0,0,1,-2
24250026,8,2,3,112.89375536317321,2,0,3,1,,1,0,0,0,104.86181383134664,2,1,1,1,0,0,1
24250026,8,2,4,82.20097323024831,2,0,4,0,,0,1,0,0,85.58621384311844,2,0,0,0,0,1,-1
24250026,8,2,5,335.7752224331033,0,0,5,1,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-1
24250026,8,2,6,82.49242389456137,2,1,6,0,,0,1,0,0,39.6232255123179,1,0,0,0,0,1,-1
24250026,8,2,7,102.88342918079665,2,0,7,1,,1,0,0,0,207.0869382650678,2,0,0,0,0,1,-1
24250026,8,2,8,326.6863939621606,0,-1,8,0,1.0,0,1,0,0,225.59476944291063,1,0,0,0,0,1,-1
24250026,8,3,1,150.0,2,1,1,1,,1,0,0,0,179.42407865166817,1,1,1,1,0,0,1
24250026,8,3,2,91.2414379544733,2,1,2,0,,0,1,0,0,88.54377448471462,1,1,1,1,0,0,1
24250026,8,3,3,67.91170738539859,1,0,3,1,,1,0,0,0,217.26711670199887,1,1,1,1,0,0,1
24250026,8,3,4,86.03487664894976,2,0,4,0,,0,1,0,0,86.46964785403026,2,1,2,2,0,0,2
24250026,8,3,5,27.16615541441225,2,0,5,1,,1,0,0,0,108.55873986004075,2,0,0,0,0,1,-2
24250026,8,3,6,320.4886893480018,0,0,6,0,,0,1,0,0,413.456164544683,0,1,1,1,0,0,1
24250026,8,3,7,124.14507642270796,2,0,7,1,,1,0,0,0,4.123105625617661,2,1,1,1,0,0,1
24250026,8,3,8,403.11288741492746,0,0,8,0,1.0,0,1,0,0,412.9309869699778,0,0,0,0,0,1,-1
24250026,8,4,1,60.13318551349163,2,1,1,1,,1,0,0,0,24.0,1,1,3,3,0,0,3
24250026,8,4,2,90.0,2,1,2,0,,0,1,0,0,246.45486402179202,1,1,3,3,0,0,3
24250026,8,4,3,56.71860364994893,2,0,3,1,,1,0,0,0,63.324560795950255,2,1,1,1,0,0,1
24250026,8,4,4,150.0,1,-1,4,0,,0,1,0,0,79.32212806020776,2,1,1,1,0,0,1
24250026,8,4,5,75.31268153505093,2,0,5,1,,1,0,0,0,61.61168720299745,2,1,1,1,0,0,1
24250026,8,4,6,184.4911922016875,1,-1,6,0,,0,1,0,0,94.2443632266673,2,1,1,1,0,0,1
24250026,8,4,7,403.11288741492746,0,0,7,1,,1,0,0,0,265.5899094468764,0,1,1,1,0,0,1
24250026,8,4,8,378.6251444370804,0,0,8,0,1.0,0,1,0,0,254.04920783186867,0,1,1,1,0,0,1
24250026,8,4,9,43.139309220245984,2,0,9,1,,1,0,0,0,74.06078584514209,2,1,2,2,0,0,2
24250026,8,5,1,41.78516483155236,1,-1,1,1,,0,1,0,0,111.80339887498948,2,1,2,2,0,0,2
24250026,8,5,2,71.5122367151245,2,1,2,0,,1,0,0,0,38.8329756778952,1,1,2,2,0,0,2
24250026,8,5,3,150.0,2,1,3,1,,0,1,0,0,163.51758315239374,1,0,0,0,0,1,-1
24250026,8,5,4,120.59850745345068,2,0,4,0,,1,0,0,0,30.463092423455635,2,0,0,0,0,1,-1
24250026,8,5,5,84.92938243034621,1,-1,5,1,,0,1,0,0,171.011695506477,2,0,0,0,0,1,-1
24250026,8,5,6,297.4239398568985,0,0,6,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-1
24250026,8,5,7,291.5681738461864,0,-1,7,1,2.0,0,1,0,0,243.01851781294363,1,0,0,0,0,1,-2
24250026,8,5,8,113.75851616472501,2,0,8,0,,1,0,0,0,98.71676655968832,2,1,1,1,0,0,1
24250026,9,1,1,68.15423684555495,2,0,1,1,,0,1,0,0,144.08677940741129,2,1,4,3,0,0,4
24250026,9,1,2,61.326992425847855,2,0,2,0,,1,0,0,0,98.0,2,1,2,2,0,0,2
24250026,9,1,3,149.093930124603,1,0,3,1,,0,1,0,0,112.29425630903836,1,1,1,1,0,0,1
24250026,9,1,4,94.2019108086455,2,1,4,0,,1,0,0,0,106.92053123698928,1,0,0,0,0,1,-1
24250026,9,1,5,976.0327863345575,0,0,5,1,1.0,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-3
24250026,9,1,6,456.6158122535837,0,0,6,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-4
24250026,9,1,7,101.04454463255303,2,1,7,1,,0,1,0,0,19.0,1,0,0,0,0,1,-2
24250026,9,1,8,66.37017402418047,1,0,8,0,,1,0,0,0,189.0,1,1,9,3,0,0,0
24250026,9,2,1,150.0,1,0,1,1,,1,0,0,0,118.84864324004712,1,0,0,0,0,1,-1
24250026,9,2,2,38.48376280978771,2,0,2,0,,0,1,0,0,104.80458005259122,2,1,2,2,0,0,2
24250026,9,2,3,153.55129436120035,2,0,3,1,,1,0,0,0,56.302753041036986,2,0,0,0,0,1,-2
24250026,9,2,4,277.79488836189915,0,0,4,0,1.0,0,1,0,0,321.54937412472134,0,0,0,0,0,1,-1
24250026,9,2,5,98.41239759298622,2,0,5,1,,1,0,0,0,92.41753080449618,2,0,0,0,0,1,-1
24250026,9,2,6,202.27703774773843,1,0,6,0,,0,1,0,0,150.0,1,1,1,1,0,0,1
24250026,9,3,1,46.14108798023731,2,1,1,1,,0,1,0,0,89.20201791439474,1,0,0,0,0,1,-1
24250026,9,3,2,59.0,1,-1,2,0,,1,0,0,0,55.47071299343465,2,0,0,0,0,1,-1
24250026,9,3,3,89.69392398596462,2,0,3,1,,0,1,0,0,24.041630560342615,2,0,0,0,0,1,-2
24250026,9,3,4,42.1070065428546,2,0,4,0,,1,0,0,0,150.0,2,0,0,0,0,1,-1
24250026,9,3,5,82.73451516749222,2,0,5,1,,0,1,0,0,73.81734213584231,2,0,0,0,0,1,-2
24250026,9,3,6,385.84971167541386,0,0,6,0,,1,0,0,0,403.11288741492746,0,0,0,0,0,1,-2
24250026,9,3,7,247.40654801358835,1,0,7,1,1.0,0,1,0,0,136.93794214898952,1,1,1,1,0,0,1
24250026,9,3,8,89.56003573022959,2,0,8,0,,1,0,0,0,55.90169943749474,2,0,0,0,0,1,-2
24250026,9,4,1,150.0,2,1,1,1,,0,1,0,0,102.44998779892558,1,1,3,3,0,0,3
24250026,9,4,2,124.45882853377658,2,0,2,0,,1,0,0,0,63.51377803280167,2,1,3,3,0,0,3
24250026,9,4,3,122.64175471673585,2,0,3,1,,0,1,0,0,62.369864518050704,2,1,4,3,0,0,4
24250026,9,4,4,70.3846574190711,2,1,4,0,,1,0,0,0,77.92945527847606,1,1,1,1,0,0,1
24250026,9,4,5,139.62807740565648,2,0,5,1,,0,1,0,0,26.0,2,1,2,2,0,0,2
24250026,9,4,6,403.11288741492746,0,-1,6,0,,1,0,0,0,223.23530186778254,1,1,1,1,0,0,1
24250026,9,4,7,403.11288741492746,0,0,7,1,1.0,0,1,0,0,295.01525384291574,0,1,1,1,0,0,1
24250026,9,5,1,71.28113354878694,2,0,1,1,,0,1,0,0,96.83491106000976,2,0,0,0,0,1,-2
24250026,9,5,2,231.8641843838759,1,-1,2,0,,1,0,0,0,113.27841806805037,2,0,0,0,0,1,-1
24250026,9,5,3,55.08175741568164,2,0,3,1,,0,1,0,0,130.23056476879765,2,0,0,0,0,1,-1
24250026,9,5,4,70.178344238091,2,0,4,0,,1,0,0,0,34.17601498127012,2,0,0,0,0,1,-1
24250026,9,5,5,408.8532744151623,0,0,5,1,1.0,0,1,0,0,346.77081768799405,0,0,0,0,0,1,-1
24250026,9,5,6,169.43435306926398,1,1,6,0,,1,0,0,0,403.11288741492746,0,1,1,1,0,0,1
24250026,9,5,7,94.36630754670864,2,0,7,1,,0,1,0,0,36.87817782917155,2,0,0,0,0,1,-1
24250026,9,5,8,94.42986815621421,2,0,8,0,,1,0,0,0,26.627053911388696,2,0,0,0,0,1,-1
24250026,10,1,1,63.06346010171025,2,0,1,1,,0,1,0,0,36.76955262170047,2,0,0,0,0,1,-1
24250026,10,1,2,52.15361924162119,2,1,2,0,,1,0,0,0,25.0,1,0,0,0,0,1,-1
24250026,10,1,3,47.01063709417264,2,0,3,1,,0,1,0,0,139.31618714277246,2,0,0,0,0,1,-2
24250026,10,1,4,202.6079958935481,1,0,4,0,,1,0,0,0,66.75327707311455,1,0,0,0,0,1,-2
24250026,10,1,5,123.9395013706284,2,0,5,1,,0,1,0,0,46.389654018972806,2,0,0,0,0,1,-1
24250026,10,1,6,335.7156534926544,0,0,6,0,1.0,1,0,0,0,346.1574786134195,0,0,0,0,0,1,-2
24250026,10,1,7,299.5413160150032,0,0,7,1,,0,1,0,0,286.56761854752534,0,0,0,0,0,1,-3
24250026,10,1,8,103.73041983911952,2,1,8,0,,1,0,0,0,16.15549442140351,1,1,2,2,0,0,2
24250026,10,2,1,150.0,2,1,1,1,,1,0,0,0,238.83885781003056,1,0,0,0,0,1,-1
24250026,10,2,2,121.91800523302537,2,0,2,0,,0,1,0,0,150.0,2,1,1,1,0,0,1
24250026,10,2,3,150.0,1,-1,3,1,,1,0,0,0,95.0,2,0,0,0,0,1,-1
24250026,10,2,4,76.55063683601855,1,-1,4,0,,0,1,0,0,150.0,2,0,0,0,0,1,-1
24250026,10,2,5,15.652475842498529,2,1,5,1,,1,0,0,0,150.0,1,1,1,1,0,0,1
24250026,10,2,6,354.9704213029587,0,0,6,0,1.0,0,1,0,0,305.9836596944353,0,0,0,0,0,1,-3
24250026,10,2,7,84.09518416651456,2,0,7,1,,1,0,0,0,53.46026561849464,2,1,1,1,0,0,1
24250026,10,2,8,150.0,2,1,8,0,,0,1,0,0,125.21980673998823,1,1,9,3,0,1,0
24250026,10,3,1,150.0,2,1,1,1,,0,1,0,0,60.959002616512684,1,1,2,2,0,0,2
24250026,10,3,2,49.92995093127971,2,1,2,0,,1,0,0,0,95.70788891204319,1,1,1,1,0,0,1
24250026,10,3,3,120.41594578792295,2,1,3,1,,0,1,0,0,40.36087214122113,1,1,2,2,0,0,2
24250026,10,3,4,60.166435825965294,2,0,4,0,,1,0,0,0,35.510561809129406,2,1,1,1,0,0,1
24250026,10,3,5,150.02999700059985,1,0,5,1,,0,1,0,0,76.15773105863909,1,1,1,1,0,0,1
24250026,10,3,6,87.66413177577246,2,0,6,0,,1,0,0,0,69.28924880528002,2,0,0,0,0,1,-1
24250026,10,3,7,364.4077386664559,0,0,7,1,,0,1,0,0,403.11288741492746,0,1,4,3,0,0,4
24250026,10,4,1,138.19189556555045,2,0,1,1,,1,0,0,0,71.0,2,1,2,2,0,0,2
24250026,10,4,2,14.866068747318506,2,0,2,0,,0,1,0,0,96.83491106000976,2,0,0,0,0,1,-1
24250026,10,4,3,41.593268686170845,2,0,3,1,,1,0,0,0,78.77182237323191,2,0,0,0,0,1,-1
24250026,10,4,4,146.26346091898688,1,-1,4,0,,0,1,0,0,84.581321815162,2,0,0,0,0,1,-2
24250026,10,4,5,446.4806826728341,0,0,5,1,2.0,1,0,0,0,391.348949148966,0,0,0,0,0,1,-2
24250026,10,4,6,383.5205340004626,0,0,6,0,,0,1,0,0,403.11288741492746,0,0,0,0,0,1,-2
24250026,10,4,7,77.82030583337487,2,0,7,1,,1,0,0,0,117.98728745080972,2,0,0,0,0,1,-1
24250026,10,4,8,74.96665925596525,1,0,8,0,,0,1,0,0,150.0,1,1,9,3,0,1,0
24250026,10,5,1,150.0,1,0,1,1,,1,0,0,0,180.8009955724802,1,0,0,0,0,1,-1
24250026,10,5,2,70.178344238091,1,0,2,0,,0,1,0,0,110.67971810589327,1,0,0,0,0,1,-1
24250026,10,5,3,66.18912297349165,2,0,3,1,,1,0,0,0,150.0,2,0,0,0,0,1,-1
24250026,10,5,4,71.19691004531025,1,-1,4,0,,0,1,0,0,41.400483088968905,2,1,1,1,0,0,1
24250026,10,5,5,147.4720312466062,2,1,5,1,,1,0,0,0,203.8062805705457,1,1,3,3,0,0,3
24250026,10,5,6,313.3895339669147,0,0,6,0,,0,1,0,0,364.1785276481852,0,0,0,0,0,1,-1
24250026,10,5,7,31.827660925679098,2,0,7,1,,1,0,0,0,82.92767933567175,2,1,1,1,0,0,1
24250026,10,5,8,94.33981132056604,2,0,8,0,,0,1,0,0,60.67124524847005,2,0,0,0,0,1,-2
24250026,11,1,1,150.0,2,1,1,1,,1,0,0,0,198.04039991880444,1,1,2,2,0,0,2
24250026,11,1,2,150.0,2,1,2,0,,0,1,0,0,142.89856542317,1,1,1,1,0,0,1
24250026,11,1,3,81.39410298049853,1,0,3,1,,1,0,0,0,147.12239802287073,1,1,1,1,0,0,1
24250026,11,1,4,53.907327887774215,2,0,4,0,,0,1,0,0,103.40696301506973,2,1,1,1,0,0,1
24250026,11,1,5,90.87353850269065,2,0,5,1,,1,0,0,0,63.788713735268246,2,1,1,1,0,0,1
24250026,11,1,6,386.84622267769396,0,-1,6,0,,0,1,0,0,242.15697388264496,1,1,3,3,0,0,3
24250026,11,1,7,403.11288741492746,0,-1,7,1,2.0,1,0,0,0,162.43152403397562,1,1,2,2,0,0,2
24250026,11,1,8,150.0,2,1,8,0,,0,1,0,0,58.05170109479997,1,0,0,0,0,1,-1
24250026,11,2,1,31.906112267087632,2,0,1,1,,0,1,0,0,60.8276253029822,2,1,2,2,0,0,2
24250026,11,2,2,40.8166632639171,2,1,2,0,,1,0,0,0,136.4734406395618,1,1,2,2,0,0,2
24250026,11,2,3,36.76955262170047,2,1,3,1,,0,1,0,0,91.52595260361949,1,1,3,3,0,0,3
24250026,11,2,4,35.0,2,0,4,0,,1,0,0,0,123.98790263570072,2,1,2,2,0,0,2
24250026,11,2,5,346.2556858738929,0,-1,5,1,,0,1,0,0,104.86181383134664,1,1,2,2,0,0,2
24250026,11,2,6,111.40017953306898,1,0,6,0,,1,0,0,0,143.7358688706476,1,1,2,2,0,0,2
24250026,11,2,7,308.93364983439403,0,-1,7,1,1.0,0,1,0,0,111.87939935484101,1,1,4,3,0,0,4
